-0.393581,0.372973,-0.121578,0.440403,-0.447265,0.161424
-0.401777,0.339755,-0.109819,0.314008,-0.445297,0.0787122
-0.410602,0.0841899,-0.101303,0.115443,-0.446437,-0.0455801
-0.421575,-0.208943,-0.0949645,-0.104961,-0.442407,0.161196
-0.433905,-0.346832,-0.0885601,-0.240641,-0.426343,0.642536
-0.446203,-0.359918,-0.0849015,-0.350977,-0.375957,2.01545
-0.457942,-0.365723,-0.0824596,-0.496288,-0.280244,3.82853
-0.470326,-0.528796,-0.0803153,-0.744259,-0.140717,5.58107
-0.485012,-0.779632,-0.0825217,-1.01272,0.0487994,7.58066
-0.502382,-0.932396,-0.086752,-1.16533,0.292891,9.76368
-0.519188,-0.642982,-0.0902645,-0.984619,0.443317,6.01701
-0.533121,-0.368865,-0.0894038,-0.730913,0.445545,0.0891419
-0.545389,-0.281155,-0.0881357,-0.534733,0.44876,0.12857
-0.556836,-0.237196,-0.0849234,-0.345683,0.44274,-0.240795
-0.567037,-0.142081,-0.0778244,-0.149416,0.440387,-0.0940999
-0.574964,0.0377286,-0.070475,0.0520656,0.442723,0.0934229
-0.57986,0.251463,-0.061083,0.245973,0.441611,-0.0444519
-0.581764,0.41832,-0.0499168,0.411474,0.432628,-0.359346
-0.581172,0.52331,-0.0351097,0.567658,0.401857,-1.23083
-0.578521,0.586196,-0.0206191,0.72231,0.336976,-2.59525
-0.573513,0.701025,-0.00432303,0.911673,0.232521,-4.17819
-0.57375,0.854156,0.00959923,1.0953,0.0906919,-5.67317
-0.562524,1.01429,0.0299374,1.25489,-0.0899626,-7.22618
-0.548786,0.950729,0.0509374,1.25883,-0.312199,-8.88947
-0.535171,0.659034,0.0706642,1.03969,-0.441949,-5.19
-0.522118,0.491108,0.0877974,0.79172,-0.448292,-0.253709
-0.508471,0.438498,0.102754,0.574274,-0.45192,-0.145133
-0.498824,0.379636,0.111514,0.373114,-0.448151,0.150756
-0.48497,0.242331,0.12263,0.182081,-0.443568,0.183325
-0.475451,0.034952,0.131304,-0.0123281,-0.441055,0.100537
-0.464019,-0.149586,0.13899,-0.185251,-0.436934,0.164829
-0.45848,-0.272019,0.138884,-0.332157,-0.4234,0.541366
-0.44901,-0.362294,0.143491,-0.489334,-0.388814,1.38343
-0.440196,-0.461447,0.146474,-0.660672,-0.32762,2.44775
-0.432531,-0.594566,0.147983,-0.805824,-0.240832,3.47152
-0.430349,-0.755175,0.146157,-0.918953,-0.121183,4.78598
-0.425911,-0.890559,0.145669,-1.02248,0.0547289,7.03647
-0.422174,-0.89071,0.144479,-1.08508,0.269593,8.59458
-0.417098,-0.619056,0.143986,-0.919837,0.442809,6.92864
-0.409499,-0.404671,0.146031,-0.660145,0.448526,0.228682
-0.400493,-0.32922,0.148093,-0.432359,0.455917,0.29561
-0.388353,-0.269043,0.176942,-0.223307,0.452744,-0.126922
-0.374875,-0.165731,0.187239,-0.0684029,0.444008,-0.349433
-0.3589,0.0300996,0.196247,0.0794534,0.439932,-0.163052
-0.350102,0.236684,0.192605,0.229464,0.433469,-0.258504
-0.33021,0.365611,0.206425,0.349402,0.412955,-0.820556
-0.30845,0.450573,0.218758,0.478332,0.362712,-2.00972
-0.287143,0.542701,0.243639,0.639598,0.271791,-3.63683
-0.260426,0.702768,0.260315,0.84824,0.139107,-5.30736
-0.236819,0.900888,0.278376,1.06335,-0.0336713,-6.91115
-0.204118,0.940625,0.298892,1.16214,-0.253324,-8.7861
-0.170887,0.675856,0.32161,0.984722,-0.446737,-7.73652
-0.138656,0.464054,0.338847,0.734961,-0.448182,-0.0578274
-0.106274,0.417197,0.354134,0.564067,-0.443395,0.191483
